1	YML094W	Subgragh: 1.96836556E14		Degree: 159.0		Eigenvector: 0.2509969		Information: 3.239836		LAC: 13.044025		Betweenness: 475977.2		Closeness: 0.0061006546		Network: 85.730446		
28	YMR294W	Subgragh: 2.18680965E13		Degree: 42.0		Eigenvector: 0.083660595		Information: 3.070597		LAC: 7.5238094		Betweenness: 133124.47		Closeness: 0.00609113		Network: 12.115868		
29	YOL012C	Subgragh: 2.04931701E13		Degree: 28.0		Eigenvector: 0.08098788		Information: 2.968436		LAC: 8.785714		Betweenness: 65783.336		Closeness: 0.0060878335		Network: 9.221852		
30	YML124C	Subgragh: 2.01606121E13		Degree: 26.0		Eigenvector: 0.08032806		Information: 2.9460735		LAC: 13.615385		Betweenness: 4529.387		Closeness: 0.0060834824		Network: 15.90195		
31	YHR129C	Subgragh: 1.97780182E13		Degree: 35.0		Eigenvector: 0.07956221		Information: 3.0285974		LAC: 7.6		Betweenness: 125529.85		Closeness: 0.00609184		Network: 9.47644		
32	YGR188C	Subgragh: 1.9467042E13		Degree: 24.0		Eigenvector: 0.07893423		Information: 2.9205768		LAC: 12.833333		Betweenness: 10904.533		Closeness: 0.006082163		Network: 13.639328		
33	YNL271C	Subgragh: 1.93472233E13		Degree: 80.0		Eigenvector: 0.07869088		Information: 3.1770964		LAC: 5.225		Betweenness: 240303.69		Closeness: 0.0060914154		Network: 18.571495		
34	YCR009C	Subgragh: 1.85799467E13		Degree: 57.0		Eigenvector: 0.077114716		Information: 3.1284835		LAC: 8.140351		Betweenness: 98771.61		Closeness: 0.0060897996		Network: 20.088533		
35	YPL269W	Subgragh: 1.80762087E13		Degree: 27.0		Eigenvector: 0.07606224		Information: 2.9575458		LAC: 10.444445		Betweenness: 12800.19		Closeness: 0.006082595		Network: 12.214314		
36	YML032C	Subgragh: 1.7928888E13		Degree: 36.0		Eigenvector: 0.07575164		Information: 3.0355506		LAC: 8.333333		Betweenness: 60737.117		Closeness: 0.006085429		Network: 13.540979		
37	YJL013C	Subgragh: 1.7235969E13		Degree: 22.0		Eigenvector: 0.07427339		Information: 2.8912444		LAC: 10.181818		Betweenness: 17709.395		Closeness: 0.0060812193		Network: 10.830358		
38	YMR055C	Subgragh: 1.70217827E13		Degree: 24.0		Eigenvector: 0.073810466		Information: 2.9205768		LAC: 8.083333		Betweenness: 31276.486		Closeness: 0.006084158		Network: 8.931677		
39	YER007W	Subgragh: 1.66129817E13		Degree: 23.0		Eigenvector: 0.07291875		Information: 2.906448		LAC: 11.043478		Betweenness: 19995.63		Closeness: 0.0060826354		Network: 11.91476		
40	YER155C	Subgragh: 1.65495806E13		Degree: 36.0		Eigenvector: 0.07277946		Information: 3.0355506		LAC: 7.5555553		Betweenness: 59787.508		Closeness: 0.00608688		Network: 11.712566		
41	YDR318W	Subgragh: 1.57447189E13		Degree: 56.0		Eigenvector: 0.070987664		Information: 3.1254952		LAC: 3.25		Betweenness: 336022.3		Closeness: 0.006089318		Network: 5.042338		
42	YJR053W	Subgragh: 1.53239001E13		Degree: 20.0		Eigenvector: 0.070032574		Information: 2.85709		LAC: 8.2		Betweenness: 18534.45		Closeness: 0.006083694		Network: 8.730263		
43	YOR026W	Subgragh: 1.47009212E13		Degree: 17.0		Eigenvector: 0.06859425		Information: 2.7937367		LAC: 11.882353		Betweenness: 558.16156		Closeness: 0.0060801944		Network: 12.625		
44	YDR254W	Subgragh: 1.45934002E13		Degree: 23.0		Eigenvector: 0.06834294		Information: 2.906448		LAC: 9.73913		Betweenness: 21565.092		Closeness: 0.0060794055		Network: 11.784528		
45	YPL018W	Subgragh: 1.4589639E13		Degree: 23.0		Eigenvector: 0.06833413		Information: 2.906448		LAC: 9.913043		Betweenness: 35395.086		Closeness: 0.006080276		Network: 11.799301		
46	YHR030C	Subgragh: 1.44678029E13		Degree: 70.0		Eigenvector: 0.06804808		Information: 3.1596088		LAC: 6.7714286		Betweenness: 264417.2		Closeness: 0.006094405		Network: 18.960165		
47	YDL029W	Subgragh: 1.43043036E13		Degree: 50.0		Eigenvector: 0.06766255		Information: 3.1053948		LAC: 7.4		Betweenness: 138788.36		Closeness: 0.006091113		Network: 14.432452		
48	YMR299C	Subgragh: 1.40876689E13		Degree: 20.0		Eigenvector: 0.0671483		Information: 2.85709		LAC: 7.7		Betweenness: 2698.2341		Closeness: 0.0060782754		Network: 8.250439		
49	YKR054C	Subgragh: 1.39239222E13		Degree: 27.0		Eigenvector: 0.06675691		Information: 2.9575458		LAC: 4.740741		Betweenness: 34091.53		Closeness: 0.006083417		Network: 5.342399		
50	YPR046W	Subgragh: 1.36513113E13		Degree: 22.0		Eigenvector: 0.06610017		Information: 2.8912444		LAC: 8.363636		Betweenness: 50332.742		Closeness: 0.006082489		Network: 9.277413		
51	YDL003W	Subgragh: 1.33855319E13		Degree: 24.0		Eigenvector: 0.065453544		Information: 2.9205768		LAC: 10.583333		Betweenness: 6808.9604		Closeness: 0.0060800156		Network: 12.024962		
52	YOR269W	Subgragh: 1.33365204E13		Degree: 27.0		Eigenvector: 0.06533362		Information: 2.9575458		LAC: 5.703704		Betweenness: 34725.848		Closeness: 0.0060814065		Network: 7.6483617		
53	YDR488C	Subgragh: 1.31862574E13		Degree: 19.0		Eigenvector: 0.06496452		Information: 2.8376873		LAC: 7.7894735		Betweenness: 18908.562		Closeness: 0.0060788523		Network: 8.32549		
54	YLR381W	Subgragh: 1.30300542E13		Degree: 17.0		Eigenvector: 0.064578585		Information: 2.7937367		LAC: 11.529411		Betweenness: 4112.976		Closeness: 0.0060784705		Network: 12.333013		
55	YFL037W	Subgragh: 1.28049931E13		Degree: 31.0		Eigenvector: 0.06401844		Information: 2.9971607		LAC: 6.83871		Betweenness: 74251.016		Closeness: 0.0060885106		Network: 9.701018		
56	YPL155C	Subgragh: 1.2701896E13		Degree: 19.0		Eigenvector: 0.063760206		Information: 2.8376873		LAC: 8.736842		Betweenness: 9547.885		Closeness: 0.0060819113		Network: 9.3477125		
57	YDR424C	Subgragh: 1.23620662E13		Degree: 18.0		Eigenvector: 0.0629015		Information: 2.8167536		LAC: 6.7777777		Betweenness: 2147.5269		Closeness: 0.0060785515		Network: 7.267157		
58	YJR135C	Subgragh: 1.2306673E13		Degree: 16.0		Eigenvector: 0.062760405		Information: 2.7684026		LAC: 10.75		Betweenness: 2909.3193		Closeness: 0.006079796		Network: 11.566667		
59	YJR075W	Subgragh: 1.22030832E13		Degree: 52.0		Eigenvector: 0.062495675		Information: 3.1125588		LAC: 4.076923		Betweenness: 247211.81		Closeness: 0.006091024		Network: 7.573719		
60	YFR019W	Subgragh: 1.1811266E13		Degree: 18.0		Eigenvector: 0.061484218		Information: 2.8167536		LAC: 7.4444447		Betweenness: 8070.875		Closeness: 0.006081805		Network: 7.882353		
61	YLL049W	Subgragh: 1.15003275E13		Degree: 17.0		Eigenvector: 0.06066952		Information: 2.7937365		LAC: 7.1764708		Betweenness: 8917.727		Closeness: 0.0060818866		Network: 7.641667		
62	YBL007C	Subgragh: 1.14213205E13		Degree: 39.0		Eigenvector: 0.06046073		Information: 3.0543237		LAC: 5.179487		Betweenness: 89162.445		Closeness: 0.0060880943		Network: 8.123727		
63	YGL173C	Subgragh: 1.12718669E13		Degree: 35.0		Eigenvector: 0.060063876		Information: 3.0285974		LAC: 7.3142858		Betweenness: 205642.8		Closeness: 0.006090844		Network: 10.137208		
64	YKL048C	Subgragh: 1.08017243E13		Degree: 18.0		Eigenvector: 0.058797926		Information: 2.8167536		LAC: 5.4444447		Betweenness: 16742.697		Closeness: 0.0060817483		Network: 6.105392		
65	YBR107C	Subgragh: 1.07543077E13		Degree: 14.0		Eigenvector: 0.058668725		Information: 2.7096636		LAC: 9.142858		Betweenness: 44333.145		Closeness: 0.0060796333		Network: 9.846154		
66	YOR326W	Subgragh: 1.05319854E13		Degree: 60.0		Eigenvector: 0.058059104		Information: 3.1367402		LAC: 3.4333334		Betweenness: 123027.26		Closeness: 0.0060859504		Network: 10.863298		
67	YBR231C	Subgragh: 1.0370036E13		Degree: 17.0		Eigenvector: 0.057611022		Information: 2.7937367		LAC: 5.0588236		Betweenness: 67024.78		Closeness: 0.0060878256		Network: 5.383333		
68	YOR265W	Subgragh: 1.00511745E13		Degree: 17.0		Eigenvector: 0.056718383		Information: 2.7937367		LAC: 9.058824		Betweenness: 29026.344		Closeness: 0.0060845492		Network: 9.666667		
69	YLR418C	Subgragh: 9.9202074E12		Degree: 111.0		Eigenvector: 0.05634763		Information: 3.2119563		LAC: 2.2162163		Betweenness: 427899.22		Closeness: 0.006092436		Network: 17.596397		
70	YJL020C	Subgragh: 9.8952093E12		Degree: 37.0		Eigenvector: 0.056276597		Information: 3.0420785		LAC: 5.027027		Betweenness: 95433.21		Closeness: 0.006083898		Network: 8.079828		
71	YBR234C	Subgragh: 9.8222054E12		Degree: 42.0		Eigenvector: 0.05606857		Information: 3.070597		LAC: 6.047619		Betweenness: 103087.625		Closeness: 0.0060894894		Network: 10.764541		
72	YLR262C	Subgragh: 9.8028245E12		Degree: 140.0		Eigenvector: 0.05601313		Information: 3.2310345		LAC: 2.2714286		Betweenness: 550786.8		Closeness: 0.0060938		Network: 24.917336		
73	YJL095W	Subgragh: 9.6252377E12		Degree: 40.0		Eigenvector: 0.05550352		Information: 3.0600245		LAC: 6.2		Betweenness: 78185.29		Closeness: 0.0060904115		Network: 8.592458		
74	YNL273W	Subgragh: 9.22607E12		Degree: 33.0		Eigenvector: 0.054340478		Information: 3.0137203		LAC: 10.848485		Betweenness: 23290.064		Closeness: 0.006081244		Network: 15.967273		
75	YAL013W	Subgragh: 9.1668737E12		Degree: 71.0		Eigenvector: 0.054165892		Information: 3.1615453		LAC: 2.4225352		Betweenness: 190303.69		Closeness: 0.0060914564		Network: 10.151853		
76	YMR138W	Subgragh: 9.0142618E12		Degree: 16.0		Eigenvector: 0.05371314		Information: 2.7684026		LAC: 8.0		Betweenness: 39496.99		Closeness: 0.006083002		Network: 8.533334		
77	YDR149C	Subgragh: 8.7995554E12		Degree: 12.0		Eigenvector: 0.0530696		Information: 2.6364398		LAC: 6.1666665		Betweenness: 543.1131		Closeness: 0.0060750013		Network: 6.7272725		
78	YNL250W	Subgragh: 8.3133056E12		Degree: 52.0		Eigenvector: 0.051582478		Information: 3.1125588		LAC: 5.269231		Betweenness: 101705.11		Closeness: 0.0060887146		Network: 13.269643		
79	YLR337C	Subgragh: 8.2807174E12		Degree: 22.0		Eigenvector: 0.051481273		Information: 2.8912444		LAC: 6.6363635		Betweenness: 24137.533		Closeness: 0.006084533		Network: 7.081454		
80	YLR039C	Subgragh: 8.1151902E12		Degree: 138.0		Eigenvector: 0.050963994		Information: 3.2298937		LAC: 2.2463768		Betweenness: 604871.94		Closeness: 0.0060948464		Network: 24.70865		
81	YLR330W	Subgragh: 7.8314896E12		Degree: 78.0		Eigenvector: 0.050065212		Information: 3.1739285		LAC: 3.7179487		Betweenness: 236328.56		Closeness: 0.00609064		Network: 11.769546		
82	YCR086W	Subgragh: 7.683696E12		Degree: 30.0		Eigenvector: 0.049590733		Information: 2.9880917		LAC: 2.2		Betweenness: 85392.31		Closeness: 0.0060829776		Network: 2.6334677		
83	YDR332W	Subgragh: 7.6450355E12		Degree: 25.0		Eigenvector: 0.04946581		Information: 2.93384		LAC: 5.6		Betweenness: 62765.285		Closeness: 0.006076211		Network: 7.7686596		
84	YGL216W	Subgragh: 7.630011E12		Degree: 22.0		Eigenvector: 0.049417183		Information: 2.8912444		LAC: 4.181818		Betweenness: 9849.621		Closeness: 0.00607982		Network: 4.6897483		
85	YOR216C	Subgragh: 7.6265795E12		Degree: 15.0		Eigenvector: 0.049406067		Information: 2.7405877		LAC: 5.6		Betweenness: 7727.793		Closeness: 0.0060827006		Network: 6.0		
86	YMR109W	Subgragh: 7.6212087E12		Degree: 25.0		Eigenvector: 0.049388666		Information: 2.93384		LAC: 6.0		Betweenness: 53157.758		Closeness: 0.0060825786		Network: 10.332194		
87	YPL017C	Subgragh: 7.2011801E12		Degree: 9.0		Eigenvector: 0.048008405		Information: 2.4852984		LAC: 7.111111		Betweenness: 14.233225		Closeness: 0.0060743517		Network: 8.0		
88	YHR111W	Subgragh: 7.1818286E12		Degree: 13.0		Eigenvector: 0.047943857		Information: 2.6751673		LAC: 4.6153846		Betweenness: 10629.122		Closeness: 0.006079763		Network: 5.111111		
89	YMR263W	Subgragh: 7.158005E12		Degree: 56.0		Eigenvector: 0.04786426		Information: 3.1254952		LAC: 2.5		Betweenness: 296163.2		Closeness: 0.006095484		Network: 7.5487676		
90	YMR312W	Subgragh: 7.0039083E12		Degree: 13.0		Eigenvector: 0.04734626		Information: 2.6751673		LAC: 4.3076925		Betweenness: 16920.266		Closeness: 0.0060789012		Network: 4.6666665		
91	YPL031C	Subgragh: 6.9615249E12		Degree: 74.0		Eigenvector: 0.04720273		Information: 3.1671734		LAC: 2.2432432		Betweenness: 333673.44		Closeness: 0.006090248		Network: 8.39062		
92	YAL011W	Subgragh: 6.9573516E12		Degree: 18.0		Eigenvector: 0.047188636		Information: 2.8167536		LAC: 3.7777777		Betweenness: 66618.164		Closeness: 0.0060847853		Network: 4.117402		
93	YDR052C	Subgragh: 6.8528678E12		Degree: 38.0		Eigenvector: 0.046832953		Information: 3.0484288		LAC: 3.4736843		Betweenness: 107923.36		Closeness: 0.006087043		Network: 6.801303		
94	YPL253C	Subgragh: 6.6731419E12		Degree: 12.0		Eigenvector: 0.046214752		Information: 2.6364398		LAC: 4.8333335		Betweenness: 39788.438		Closeness: 0.006074319		Network: 5.2727275		
95	YCL061C	Subgragh: 6.5704957E12		Degree: 30.0		Eigenvector: 0.04585789		Information: 2.9880917		LAC: 9.866667		Betweenness: 28527.424		Closeness: 0.0060819597		Network: 12.583442		
96	YDR162C	Subgragh: 6.5617385E12		Degree: 36.0		Eigenvector: 0.04582735		Information: 3.0355506		LAC: 2.9444444		Betweenness: 119620.98		Closeness: 0.0060844515		Network: 4.382764		
97	YBR103W	Subgragh: 6.3745876E12		Degree: 22.0		Eigenvector: 0.045169108		Information: 2.8912444		LAC: 2.5454545		Betweenness: 72122.25		Closeness: 0.006085592		Network: 3.7166667		
98	YIL034C	Subgragh: 6.3584417E12		Degree: 31.0		Eigenvector: 0.04511186		Information: 2.9971607		LAC: 3.3548386		Betweenness: 115939.89		Closeness: 0.0060806256		Network: 4.093035		
99	YLR386W	Subgragh: 6.1429373E12		Degree: 22.0		Eigenvector: 0.044340797		Information: 2.8912444		LAC: 2.3636363		Betweenness: 101759.56		Closeness: 0.0060896524		Network: 2.4761906		
100	YDR334W	Subgragh: 6.1075027E12		Degree: 13.0		Eigenvector: 0.044212725		Information: 2.6751673		LAC: 3.2307692		Betweenness: 3393.5632		Closeness: 0.006081789		Network: 3.5		
101	YBR200W	Subgragh: 5.9831846E12		Degree: 34.0		Eigenvector: 0.043760415		Information: 3.0214558		LAC: 5.0		Betweenness: 84405.35		Closeness: 0.0060863416		Network: 9.833703		
102	YHR012W	Subgragh: 5.9157533E12		Degree: 15.0		Eigenvector: 0.04351314		Information: 2.7405877		LAC: 4.0		Betweenness: 15197.96		Closeness: 0.006081781		Network: 4.3186812		
103	YBR023C	Subgragh: 5.8250457E12		Degree: 59.0		Eigenvector: 0.043178055		Information: 3.1339967		LAC: 5.559322		Betweenness: 92471.14		Closeness: 0.006084427		Network: 14.645729		
104	YJL168C	Subgragh: 5.8192717E12		Degree: 38.0		Eigenvector: 0.04315685		Information: 3.0484288		LAC: 3.8421052		Betweenness: 70139.734		Closeness: 0.0060868226		Network: 7.931875		
105	YBL061C	Subgragh: 5.5043094E12		Degree: 52.0		Eigenvector: 0.041972507		Information: 3.1125588		LAC: 6.4615383		Betweenness: 131556.55		Closeness: 0.0060849073		Network: 13.313313		
106	YBR171W	Subgragh: 5.4847382E12		Degree: 14.0		Eigenvector: 0.04189801		Information: 2.7096636		LAC: 3.4285715		Betweenness: 31023.152		Closeness: 0.0060815937		Network: 3.6923077		
107	YDR485C	Subgragh: 5.4334094E12		Degree: 12.0		Eigenvector: 0.0417015		Information: 2.6364396		LAC: 2.6666667		Betweenness: 13359.661		Closeness: 0.0060818135		Network: 2.909091		
108	YDL155W	Subgragh: 5.2477894E12		Degree: 13.0		Eigenvector: 0.04098299		Information: 2.6751673		LAC: 2.4615386		Betweenness: 42779.92		Closeness: 0.0060816426		Network: 2.6944444		
109	YNL294C	Subgragh: 5.2098991E12		Degree: 10.0		Eigenvector: 0.04083477		Information: 2.5427055		LAC: 3.0		Betweenness: 4371.61		Closeness: 0.0060793		Network: 3.3333333		
110	YLR234W	Subgragh: 5.2089774E12		Degree: 23.0		Eigenvector: 0.040831134		Information: 2.906448		LAC: 6.9565215		Betweenness: 18989.11		Closeness: 0.0060786167		Network: 7.8400226		
111	YML041C	Subgragh: 5.1558634E12		Degree: 17.0		Eigenvector: 0.04062245		Information: 2.7937367		LAC: 2.8235295		Betweenness: 82798.52		Closeness: 0.006090199		Network: 3.0041666		
112	YOR144C	Subgragh: 5.1026052E12		Degree: 34.0		Eigenvector: 0.04041206		Information: 3.0214558		LAC: 7.470588		Betweenness: 20753.523		Closeness: 0.006081675		Network: 12.341688		
113	YJR043C	Subgragh: 5.0366393E12		Degree: 39.0		Eigenvector: 0.040149983		Information: 3.0543237		LAC: 8.51282		Betweenness: 36640.75		Closeness: 0.0060826275		Network: 14.736944		
114	YKL113C	Subgragh: 5.0042991E12		Degree: 48.0		Eigenvector: 0.04002087		Information: 3.097791		LAC: 6.75		Betweenness: 197012.81		Closeness: 0.006088127		Network: 15.110146		
115	YJR032W	Subgragh: 4.9149782E12		Degree: 13.0		Eigenvector: 0.03966215		Information: 2.6751673		LAC: 2.9230769		Betweenness: 12544.522		Closeness: 0.006081789		Network: 3.1666667		
116	YOR264W	Subgragh: 4.8770612E12		Degree: 32.0		Eigenvector: 0.039508864		Information: 3.005713		LAC: 1.25		Betweenness: 169263.0		Closeness: 0.006081586		Network: 1.3401557		
117	YDR310C	Subgragh: 4.7181458E12		Degree: 13.0		Eigenvector: 0.03885984		Information: 2.6751673		LAC: 4.0		Betweenness: 5542.271		Closeness: 0.006081032		Network: 4.3333335		
118	YMR154C	Subgragh: 4.7180137E12		Degree: 12.0		Eigenvector: 0.038859308		Information: 2.6364398		LAC: 3.0		Betweenness: 28938.703		Closeness: 0.0060794055		Network: 3.3246753		
119	YDR289C	Subgragh: 4.7081471E12		Degree: 9.0		Eigenvector: 0.038818654		Information: 2.4852984		LAC: 3.5555556		Betweenness: 3997.5046		Closeness: 0.0060788607		Network: 4.0		
120	YEL031W	Subgragh: 4.6851739E12		Degree: 15.0		Eigenvector: 0.038723804		Information: 2.7405877		LAC: 4.5333333		Betweenness: 14866.894		Closeness: 0.006084484		Network: 4.857143		
121	YDR276C	Subgragh: 4.6653264E12		Degree: 7.0		Eigenvector: 0.03864172		Information: 2.3399594		LAC: 4.285714		Betweenness: 3541.956		Closeness: 0.0060731424		Network: 5.0		
122	YJR117W	Subgragh: 4.6150325E12		Degree: 9.0		Eigenvector: 0.03843287		Information: 2.4852984		LAC: 4.2222223		Betweenness: 3060.5137		Closeness: 0.0060750176		Network: 4.75		
123	YPR070W	Subgragh: 4.4756574E12		Degree: 8.0		Eigenvector: 0.03784808		Information: 2.4185274		LAC: 3.0		Betweenness: 7811.076		Closeness: 0.0060751312		Network: 3.4285715		
124	YDR360W	Subgragh: 4.4293166E12		Degree: 7.0		Eigenvector: 0.037651632		Information: 2.3399594		LAC: 5.714286		Betweenness: 11.718022		Closeness: 0.0060750092		Network: 6.6666665		
125	YER177W	Subgragh: 4.25168601E12		Degree: 10.0		Eigenvector: 0.036888927		Information: 2.5427055		LAC: 3.8		Betweenness: 25897.771		Closeness: 0.006077666		Network: 4.3333335		
126	YJL092W	Subgragh: 4.24135859E12		Degree: 33.0		Eigenvector: 0.03684405		Information: 3.0137203		LAC: 8.424242		Betweenness: 66241.51		Closeness: 0.0060820333		Network: 12.513707		
127	YOR195W	Subgragh: 4.22912066E12		Degree: 14.0		Eigenvector: 0.0367909		Information: 2.7096636		LAC: 5.142857		Betweenness: 15780.629		Closeness: 0.006078381		Network: 5.6043954		
128	YDL017W	Subgragh: 4.11719906E12		Degree: 60.0		Eigenvector: 0.03630079		Information: 3.1367402		LAC: 2.0666666		Betweenness: 264924.88		Closeness: 0.006085885		Network: 7.1945033		
129	YPL194W	Subgragh: 4.11353927E12		Degree: 24.0		Eigenvector: 0.03628465		Information: 2.9205768		LAC: 6.4166665		Betweenness: 40123.9		Closeness: 0.0060815774		Network: 7.7244244		
130	YLR212C	Subgragh: 4.08370099E12		Degree: 8.0		Eigenvector: 0.03615284		Information: 2.4185274		LAC: 4.25		Betweenness: 1535.2974		Closeness: 0.00607367		Network: 5.0285716		
131	YOR266W	Subgragh: 4.07030465E12		Degree: 8.0		Eigenvector: 0.036093492		Information: 2.4185274		LAC: 3.75		Betweenness: 17530.0		Closeness: 0.0060687875		Network: 4.285714		
132	YIL095W	Subgragh: 4.04476605E12		Degree: 7.0		Eigenvector: 0.035980083		Information: 2.3399594		LAC: 4.0		Betweenness: 355.79095		Closeness: 0.006072266		Network: 4.6666665		
133	YPR023C	Subgragh: 3.8947919E12		Degree: 6.0		Eigenvector: 0.035306737		Information: 2.2461312		LAC: 3.3333333		Betweenness: 88.03819		Closeness: 0.0060720714		Network: 4.0		
134	YGR270W	Subgragh: 3.873019E12		Degree: 7.0		Eigenvector: 0.035207912		Information: 2.3399594		LAC: 3.4285715		Betweenness: 403.7934		Closeness: 0.0060753343		Network: 4.0		
135	YLR210W	Subgragh: 3.85085158E12		Degree: 16.0		Eigenvector: 0.03510701		Information: 2.7684026		LAC: 4.125		Betweenness: 17442.566		Closeness: 0.006080276		Network: 4.4444447		
136	YHR178W	Subgragh: 3.84230359E12		Degree: 22.0		Eigenvector: 0.035068024		Information: 2.8912444		LAC: 0.90909094		Betweenness: 113887.58		Closeness: 0.0060808207		Network: 0.95238096		
137	YLR342W	Subgragh: 3.81538743E12		Degree: 78.0		Eigenvector: 0.034944803		Information: 3.1739285		LAC: 2.5897436		Betweenness: 287908.25		Closeness: 0.0060880943		Network: 10.27751		
138	YOR023C	Subgragh: 3.75301577E12		Degree: 10.0		Eigenvector: 0.03465817		Information: 2.5427055		LAC: 2.4		Betweenness: 20599.727		Closeness: 0.006074725		Network: 2.8444445		
