1	YJR045C	Subgragh: 1.39658077E16		Degree: 174.0		Eigenvector: 0.16140151		Information: 4.1516886		LAC: 4.2413793		Betweenness: 468112.88		Closeness: 0.022894757		Network: 19.038797		
61	YGR254W	Subgragh: 2.17040575E15		Degree: 67.0		Eigenvector: 0.063627526		Information: 4.0023093		LAC: 1.9701493		Betweenness: 74511.31		Closeness: 0.022746867		Network: 3.5919602		
62	YER179W	Subgragh: 2.15356223E15		Degree: 50.0		Eigenvector: 0.06338015		Information: 3.92526		LAC: 1.96		Betweenness: 74039.96		Closeness: 0.022699613		Network: 3.0043986		
63	YPL240C	Subgragh: 2.13489389E15		Degree: 63.0		Eigenvector: 0.063104846		Information: 3.9877188		LAC: 4.0		Betweenness: 89810.805		Closeness: 0.02273336		Network: 8.569055		
64	YDR142C	Subgragh: 2.04631341E15		Degree: 53.0		Eigenvector: 0.061781812		Information: 3.9422092		LAC: 1.2830188		Betweenness: 70437.35		Closeness: 0.022698399		Network: 4.3809853		
65	YLR291C	Subgragh: 1.91959456E15		Degree: 70.0		Eigenvector: 0.059838314		Information: 4.0122695		LAC: 2.0857143		Betweenness: 131145.4		Closeness: 0.022750627		Network: 6.134378		
66	YJL130C	Subgragh: 1.90930047E15		Degree: 50.0		Eigenvector: 0.05967765		Information: 3.92526		LAC: 1.88		Betweenness: 32687.867		Closeness: 0.02271602		Network: 2.3584037		
67	YDR523C	Subgragh: 1.90648337E15		Degree: 45.0		Eigenvector: 0.05963361		Information: 3.8928666		LAC: 1.9555556		Betweenness: 34296.918		Closeness: 0.02270103		Network: 2.3091729		
68	YGL206C	Subgragh: 1.88158276E15		Degree: 64.0		Eigenvector: 0.05924289		Information: 3.9915602		LAC: 1.3125		Betweenness: 100620.21		Closeness: 0.022761103		Network: 3.846155		
69	YJR077C	Subgragh: 1.83979998E15		Degree: 48.0		Eigenvector: 0.05858142		Information: 3.9131224		LAC: 1.375		Betweenness: 50199.47		Closeness: 0.022731736		Network: 1.8006061		
70	YOR351C	Subgragh: 1.83434309E15		Degree: 40.0		Eigenvector: 0.058494475		Information: 3.8530462		LAC: 2.05		Betweenness: 43225.586		Closeness: 0.022677474		Network: 3.4007993		
71	YCR002C	Subgragh: 1.81558576E15		Degree: 44.0		Eigenvector: 0.058194634		Information: 3.885575		LAC: 3.9545455		Betweenness: 16915.566		Closeness: 0.022677878		Network: 6.516043		
72	YDL043C	Subgragh: 1.7380424E15		Degree: 67.0		Eigenvector: 0.056938335		Information: 4.0023093		LAC: 2.3283582		Betweenness: 143069.52		Closeness: 0.022726765		Network: 4.294077		
73	YGL048C	Subgragh: 1.68732394E15		Degree: 52.0		Eigenvector: 0.05610141		Information: 3.9367256		LAC: 6.8846154		Betweenness: 55953.69		Closeness: 0.022730824		Network: 11.180989		
74	YGR240C	Subgragh: 1.68414258E15		Degree: 44.0		Eigenvector: 0.0560485		Information: 3.885575		LAC: 3.909091		Betweenness: 79178.47		Closeness: 0.022766903		Network: 4.48159		
75	YDL225W	Subgragh: 1.62220096E15		Degree: 43.0		Eigenvector: 0.055008132		Information: 3.8779418		LAC: 4.0930233		Betweenness: 22229.754		Closeness: 0.022698905		Network: 5.424703		
76	YDL055C	Subgragh: 1.60132031E15		Degree: 49.0		Eigenvector: 0.05465296		Information: 3.9192991		LAC: 1.2653061		Betweenness: 46019.637		Closeness: 0.022731736		Network: 1.457287		
77	YPL061W	Subgragh: 1.58540329E15		Degree: 49.0		Eigenvector: 0.054380655		Information: 3.9192991		LAC: 0.81632656		Betweenness: 47592.047		Closeness: 0.022731433		Network: 1.3699112		
78	YJL173C	Subgragh: 1.5089663E15		Degree: 42.0		Eigenvector: 0.053053536		Information: 3.8698623		LAC: 1.4285715		Betweenness: 31740.85		Closeness: 0.022676565		Network: 2.3362818		
79	YDR128W	Subgragh: 1.49599872E15		Degree: 41.0		Eigenvector: 0.052825082		Information: 3.8617713		LAC: 3.0731707		Betweenness: 37730.676		Closeness: 0.022670407		Network: 3.8403733		
80	YDL145C	Subgragh: 1.47513699E15		Degree: 51.0		Eigenvector: 0.052455466		Information: 3.9310927		LAC: 4.0784316		Betweenness: 68011.15		Closeness: 0.02272636		Network: 9.23121		
81	YNL135C	Subgragh: 1.47219077E15		Degree: 57.0		Eigenvector: 0.052403055		Information: 3.962234		LAC: 1.2631578		Betweenness: 77812.82		Closeness: 0.02268293		Network: 2.5573885		
82	YDL229W	Subgragh: 1.46135095E15		Degree: 48.0		Eigenvector: 0.052209776		Information: 3.9131224		LAC: 1.875		Betweenness: 38685.176		Closeness: 0.022709029		Network: 2.8153727		
83	YCL040W	Subgragh: 1.45044871E15		Degree: 55.0		Eigenvector: 0.05201466		Information: 3.9524896		LAC: 1.1272727		Betweenness: 84811.69		Closeness: 0.022767005		Network: 1.936318		
84	YPR111W	Subgragh: 1.40213234E15		Degree: 34.0		Eigenvector: 0.051140983		Information: 3.7920728		LAC: 2.3529413		Betweenness: 34482.035		Closeness: 0.022698602		Network: 2.7320416		
85	YJL098W	Subgragh: 1.39712615E15		Degree: 59.0		Eigenvector: 0.051049605		Information: 3.9710984		LAC: 2.8135593		Betweenness: 96077.96		Closeness: 0.022727577		Network: 6.174324		
86	YLR175W	Subgragh: 1.39155893E15		Degree: 56.0		Eigenvector: 0.050947793		Information: 3.9574172		LAC: 3.0357144		Betweenness: 107386.3		Closeness: 0.022766292		Network: 7.119703		
87	YML124C	Subgragh: 1.37966335E15		Degree: 37.0		Eigenvector: 0.050729565		Information: 3.824644		LAC: 0.8648649		Betweenness: 18432.852		Closeness: 0.022677474		Network: 0.9650383		
88	YOR374W	Subgragh: 1.35343077E15		Degree: 39.0		Eigenvector: 0.050244972		Information: 3.8440123		LAC: 0.5641026		Betweenness: 43303.367		Closeness: 0.022713993		Network: 0.6717468		
89	YJL138C	Subgragh: 1.34859651E15		Degree: 44.0		Eigenvector: 0.050155155		Information: 3.885575		LAC: 4.090909		Betweenness: 67642.28		Closeness: 0.022751847		Network: 4.859096		
90	YDR099W	Subgragh: 1.34758693E15		Degree: 71.0		Eigenvector: 0.05013638		Information: 4.015415		LAC: 1.8591549		Betweenness: 165277.8		Closeness: 0.022756524		Network: 6.775835		
91	YGL237C	Subgragh: 1.32927574E15		Degree: 57.0		Eigenvector: 0.049794585		Information: 3.962234		LAC: 1.4035088		Betweenness: 119694.805		Closeness: 0.022756727		Network: 3.8461666		
92	YJL106W	Subgragh: 1.32599935E15		Degree: 36.0		Eigenvector: 0.04973318		Information: 3.8142917		LAC: 1.6666666		Betweenness: 53817.89		Closeness: 0.022726867		Network: 2.008759		
93	YBR019C	Subgragh: 1.32427411E15		Degree: 45.0		Eigenvector: 0.049700815		Information: 3.8928666		LAC: 0.62222224		Betweenness: 50582.676		Closeness: 0.022708623		Network: 0.77039534		
94	YCR009C	Subgragh: 1.32189309E15		Degree: 41.0		Eigenvector: 0.049656115		Information: 3.8617713		LAC: 2.487805		Betweenness: 21008.63		Closeness: 0.02270022		Network: 3.571577		
95	YDL101C	Subgragh: 1.31409893E15		Degree: 55.0		Eigenvector: 0.049509507		Information: 3.9524896		LAC: 2.2181818		Betweenness: 86809.664		Closeness: 0.022701334		Network: 3.766461		
96	YOL139C	Subgragh: 1.30802182E15		Degree: 54.0		Eigenvector: 0.049394894		Information: 3.9474416		LAC: 4.2222223		Betweenness: 64477.207		Closeness: 0.022744734		Network: 6.8572545		
97	YAL021C	Subgragh: 1.2955228E15		Degree: 40.0		Eigenvector: 0.049158327		Information: 3.8530462		LAC: 2.95		Betweenness: 31287.172		Closeness: 0.02265689		Network: 7.1103625		
98	YPL150W	Subgragh: 1.27950646E15		Degree: 31.0		Eigenvector: 0.048853513		Information: 3.7539134		LAC: 0.2580645		Betweenness: 15653.022		Closeness: 0.022643993		Network: 0.26666668		
99	YOL115W	Subgragh: 1.27722946E15		Degree: 39.0		Eigenvector: 0.048810024		Information: 3.8440123		LAC: 0.71794873		Betweenness: 67271.41		Closeness: 0.022674646		Network: 1.5750352		
100	YGL004C	Subgragh: 1.27002706E15		Degree: 42.0		Eigenvector: 0.048672207		Information: 3.8698623		LAC: 7.952381		Betweenness: 9162.269		Closeness: 0.022635337		Network: 12.416358		
101	YBR288C	Subgragh: 1.25921086E15		Degree: 28.0		Eigenvector: 0.048464507		Information: 3.7088745		LAC: 1.0		Betweenness: 27114.28		Closeness: 0.022642683		Network: 2.538889		
102	YNR031C	Subgragh: 1.25352553E15		Degree: 35.0		Eigenvector: 0.048354976		Information: 3.80336		LAC: 2.6285715		Betweenness: 21000.66		Closeness: 0.022674646		Network: 3.565858		
103	YMR284W	Subgragh: 1.23309545E15		Degree: 25.0		Eigenvector: 0.04795931		Information: 3.6550763		LAC: 2.88		Betweenness: 8523.976		Closeness: 0.022635337		Network: 3.1964285		
104	YJL066C	Subgragh: 1.23165059E15		Degree: 46.0		Eigenvector: 0.0479312		Information: 3.8998218		LAC: 1.2173913		Betweenness: 59299.36		Closeness: 0.022690307		Network: 1.5548534		
105	YDR227W	Subgragh: 1.21467634E15		Degree: 34.0		Eigenvector: 0.04759977		Information: 3.7920728		LAC: 2.1176472		Betweenness: 38920.31		Closeness: 0.022716727		Network: 2.9417195		
106	YFL018C	Subgragh: 1.1641321E15		Degree: 49.0		Eigenvector: 0.046598904		Information: 3.9192986		LAC: 0.8979592		Betweenness: 71076.38		Closeness: 0.022724433		Network: 1.6140379		
107	YFL016C	Subgragh: 1.16122668E15		Degree: 32.0		Eigenvector: 0.04654072		Information: 3.767338		LAC: 2.625		Betweenness: 22164.223		Closeness: 0.022682525		Network: 2.7531238		
108	YJL052W	Subgragh: 1.14045126E15		Degree: 44.0		Eigenvector: 0.04612251		Information: 3.885575		LAC: 0.90909094		Betweenness: 27136.812		Closeness: 0.022720478		Network: 1.2393655		
109	YDR386W	Subgragh: 1.13317263E15		Degree: 57.0		Eigenvector: 0.045975093		Information: 3.962234		LAC: 1.7192982		Betweenness: 88605.33		Closeness: 0.022741787		Network: 2.8188818		
110	YIL035C	Subgragh: 1.12471181E15		Degree: 97.0		Eigenvector: 0.045803133		Information: 4.07566		LAC: 5.0515466		Betweenness: 217585.69		Closeness: 0.022769652		Network: 19.193378		
111	YBR109C	Subgragh: 1.09901683E15		Degree: 84.0		Eigenvector: 0.045276906		Information: 4.049944		LAC: 0.95238096		Betweenness: 285907.28		Closeness: 0.022731027		Network: 4.3767147		
112	YNL061W	Subgragh: 1.08225593E15		Degree: 61.0		Eigenvector: 0.044930324		Information: 3.9797077		LAC: 7.377049		Betweenness: 75032.07		Closeness: 0.022718756		Network: 18.6011		
113	YER091C	Subgragh: 1.05519924E15		Degree: 37.0		Eigenvector: 0.044365134		Information: 3.824644		LAC: 1.027027		Betweenness: 19961.715		Closeness: 0.022727273		Network: 1.2403202		
114	YNL290W	Subgragh: 1.05069845E15		Degree: 34.0		Eigenvector: 0.044270415		Information: 3.7920728		LAC: 3.7058823		Betweenness: 35883.266		Closeness: 0.022614326		Network: 6.479189		
115	YJL128C	Subgragh: 1.04631799E15		Degree: 42.0		Eigenvector: 0.04417804		Information: 3.8698623		LAC: 1.5714285		Betweenness: 51480.914		Closeness: 0.02272778		Network: 2.5447922		
116	YMR186W	Subgragh: 1.04414843E15		Degree: 52.0		Eigenvector: 0.04413221		Information: 3.9367256		LAC: 1.8461539		Betweenness: 65608.78		Closeness: 0.022731027		Network: 4.533105		
117	YNL244C	Subgragh: 1.04232266E15		Degree: 69.0		Eigenvector: 0.04409361		Information: 4.009136		LAC: 1.3333334		Betweenness: 77437.65		Closeness: 0.022677979		Network: 4.6481366		
118	YOL094C	Subgragh: 1.0305213E15		Degree: 37.0		Eigenvector: 0.04384328		Information: 3.824644		LAC: 3.4594595		Betweenness: 25512.219		Closeness: 0.022638457		Network: 7.6505566		
119	YIL066C	Subgragh: 1.02676676E15		Degree: 33.0		Eigenvector: 0.04376334		Information: 3.7799404		LAC: 1.8181819		Betweenness: 38638.027		Closeness: 0.022654269		Network: 2.9877727		
120	YGL163C	Subgragh: 1.02328985E15		Degree: 25.0		Eigenvector: 0.04368918		Information: 3.6550763		LAC: 0.64		Betweenness: 5121.0576		Closeness: 0.022643792		Network: 0.72979796		
121	YER043C	Subgragh: 1.01420197E15		Degree: 40.0		Eigenvector: 0.043494746		Information: 3.8530462		LAC: 1.0		Betweenness: 33718.582		Closeness: 0.022731839		Network: 1.1909468		
122	YDL132W	Subgragh: 1.00886554E15		Degree: 67.0		Eigenvector: 0.043380167		Information: 4.0023093		LAC: 2.835821		Betweenness: 132029.2		Closeness: 0.022702549		Network: 11.861795		
123	YAR007C	Subgragh: 1.00810197E15		Degree: 37.0		Eigenvector: 0.043363746		Information: 3.824644		LAC: 2.108108		Betweenness: 36702.246		Closeness: 0.022668893		Network: 3.3497312		
124	YGL208W	Subgragh: 1.00580792E15		Degree: 26.0		Eigenvector: 0.04331438		Information: 3.6740646		LAC: 0.53846157		Betweenness: 14339.387		Closeness: 0.022632921		Network: 0.7657143		
125	YNL161W	Subgragh: 1.0006035E15		Degree: 44.0		Eigenvector: 0.043202173		Information: 3.885575		LAC: 1.7727273		Betweenness: 86490.66		Closeness: 0.022726562		Network: 4.2069907		
126	YBL026W	Subgragh: 9.9684849E14		Degree: 72.0		Eigenvector: 0.043121032		Information: 4.018588		LAC: 3.3888888		Betweenness: 215597.98		Closeness: 0.022719769		Network: 10.122602		
127	YBL039C	Subgragh: 9.921765E14		Degree: 37.0		Eigenvector: 0.043019865		Information: 3.824644		LAC: 3.0270271		Betweenness: 26809.547		Closeness: 0.022688994		Network: 3.6434205		
128	YKL060C	Subgragh: 9.8747895E14		Degree: 41.0		Eigenvector: 0.042917904		Information: 3.8617713		LAC: 1.3170732		Betweenness: 50326.793		Closeness: 0.022738742		Network: 1.5449528		
129	YJL088W	Subgragh: 9.8435476E14		Degree: 58.0		Eigenvector: 0.042849958		Information: 3.9667227		LAC: 0.82758623		Betweenness: 68580.1		Closeness: 0.022704877		Network: 2.240448		
130	YKL104C	Subgragh: 9.7218873E14		Degree: 40.0		Eigenvector: 0.042584334		Information: 3.8530462		LAC: 1.25		Betweenness: 32776.58		Closeness: 0.022676665		Network: 1.615966		
131	YDR148C	Subgragh: 9.6901113E14		Degree: 41.0		Eigenvector: 0.042514686		Information: 3.8617713		LAC: 2.6341465		Betweenness: 83531.5		Closeness: 0.022770975		Network: 3.3926408		
132	YJR035W	Subgragh: 9.5096542E14		Degree: 40.0		Eigenvector: 0.04211695		Information: 3.8530462		LAC: 1.6		Betweenness: 35215.133		Closeness: 0.022668893		Network: 1.8218412		
133	YDR200C	Subgragh: 9.4206014E14		Degree: 27.0		Eigenvector: 0.041919287		Information: 3.6919663		LAC: 1.2592592		Betweenness: 17331.426		Closeness: 0.02264057		Network: 2.5637686		
134	YHR082C	Subgragh: 9.2164421E14		Degree: 57.0		Eigenvector: 0.04146257		Information: 3.962234		LAC: 2.7368422		Betweenness: 93116.055		Closeness: 0.022732548		Network: 5.29973		
135	YER110C	Subgragh: 9.199022E14		Degree: 57.0		Eigenvector: 0.041423365		Information: 3.962234		LAC: 1.5087719		Betweenness: 123355.82		Closeness: 0.02277994		Network: 2.7694633		
136	YLL019C	Subgragh: 9.1699988E14		Degree: 37.0		Eigenvector: 0.041357968		Information: 3.824644		LAC: 0.9189189		Betweenness: 39009.598		Closeness: 0.022709332		Network: 1.3267419		
137	YDR075W	Subgragh: 9.164865E14		Degree: 30.0		Eigenvector: 0.04134639		Information: 3.7397115		LAC: 0.8		Betweenness: 18223.328		Closeness: 0.022638254		Network: 1.179097		
138	YOR151C	Subgragh: 9.1280698E14		Degree: 48.0		Eigenvector: 0.04126331		Information: 3.9131224		LAC: 3.4583333		Betweenness: 72395.04		Closeness: 0.02271237		Network: 7.340451		
