1	YHR052W	Subgragh: 4.3302216E10		Degree: 57.0		Eigenvector: 0.19647445		Information: 4.745404		LAC: 15.684211		Betweenness: 12027.854		Closeness: 0.013458659		Network: 34.819977		
19	YHR010W	Subgragh: 1.92510874E10		Degree: 40.0		Eigenvector: 0.13106821		Information: 4.589923		LAC: 7.9		Betweenness: 15141.676		Closeness: 0.01346018		Network: 10.648781		
20	YMR049C	Subgragh: 1.90298173E10		Degree: 27.0		Eigenvector: 0.13023677		Information: 4.363428		LAC: 16.222221		Betweenness: 449.08633		Closeness: 0.013415069		Network: 17.870123		
21	YFR031C-A	Subgragh: 1.85481257E10		Degree: 56.0		Eigenvector: 0.12865503		Information: 4.7386107		LAC: 7.035714		Betweenness: 49511.39		Closeness: 0.013512746		Network: 17.125751		
22	YMR242C	Subgragh: 1.80120576E10		Degree: 45.0		Eigenvector: 0.1267675		Information: 4.6463823		LAC: 6.0444446		Betweenness: 32184.494		Closeness: 0.013490041		Network: 10.226642		
23	YDR101C	Subgragh: 1.76589742E10		Degree: 37.0		Eigenvector: 0.12545608		Information: 4.5497546		LAC: 12.0		Betweenness: 5633.708		Closeness: 0.013457011		Network: 19.491238		
24	YFL002C	Subgragh: 1.65565932E10		Degree: 28.0		Eigenvector: 0.12146399		Information: 4.3869658		LAC: 13.285714		Betweenness: 879.2326		Closeness: 0.013417967		Network: 15.597979		
25	YCR057C	Subgragh: 1.63647652E10		Degree: 81.0		Eigenvector: 0.11979754		Information: 4.861677		LAC: 10.469136		Betweenness: 67967.016		Closeness: 0.013508659		Network: 42.985317		
26	YNL175C	Subgragh: 1.55590369E10		Degree: 34.0		Eigenvector: 0.117803685		Information: 4.5036173		LAC: 8.0		Betweenness: 10906.188		Closeness: 0.01347503		Network: 10.527255		
27	YLL045C	Subgragh: 1.49754726E10		Degree: 34.0		Eigenvector: 0.11556674		Information: 4.5036173		LAC: 7.529412		Betweenness: 15162.344		Closeness: 0.013474649		Network: 9.310677		
28	YMR290C	Subgragh: 1.42259773E10		Degree: 23.0		Eigenvector: 0.11260073		Information: 4.2531314		LAC: 14.608696		Betweenness: 107.21075		Closeness: 0.013388549		Network: 15.853221		
29	YLR074C	Subgragh: 1.30425088E10		Degree: 31.0		Eigenvector: 0.10780736		Information: 4.4500012		LAC: 11.225806		Betweenness: 2175.8193		Closeness: 0.013423386		Network: 15.991591		
30	YGL076C	Subgragh: 1.23290337E10		Degree: 34.0		Eigenvector: 0.104858324		Information: 4.5036173		LAC: 6.529412		Betweenness: 11482.736		Closeness: 0.013473124		Network: 9.254871		
31	YBR142W	Subgragh: 1.1866666E10		Degree: 30.0		Eigenvector: 0.10288627		Information: 4.430167		LAC: 6.6		Betweenness: 4755.06		Closeness: 0.013450804		Network: 8.102936		
32	YPL211W	Subgragh: 1.16914289E10		Degree: 22.0		Eigenvector: 0.10206544		Information: 4.2206674		LAC: 12.272727		Betweenness: 220.73491		Closeness: 0.013398717		Network: 13.163341		
33	YPL198W	Subgragh: 1.16763628E10		Degree: 28.0		Eigenvector: 0.10206447		Information: 4.3869658		LAC: 7.142857		Betweenness: 7844.7354		Closeness: 0.01346868		Network: 7.845474		
34	YOL120C	Subgragh: 1.15807631E10		Degree: 41.0		Eigenvector: 0.101658896		Information: 4.602171		LAC: 5.804878		Betweenness: 45066.55		Closeness: 0.013518372		Network: 8.838356		
35	YGR245C	Subgragh: 1.14509404E10		Degree: 30.0		Eigenvector: 0.1010195		Information: 4.430167		LAC: 9.2		Betweenness: 3173.8762		Closeness: 0.013431714		Network: 12.674436		
36	YNL002C	Subgragh: 9.9175598E9		Degree: 20.0		Eigenvector: 0.09400194		Information: 4.1482563		LAC: 9.7		Betweenness: 72.64671		Closeness: 0.01337001		Network: 10.282501		
37	YDR012W	Subgragh: 9.442775E9		Degree: 34.0		Eigenvector: 0.0917558		Information: 4.5036173		LAC: 5.7058825		Betweenness: 29599.1		Closeness: 0.013443085		Network: 8.967597		
38	YGL111W	Subgragh: 9.1139707E9		Degree: 18.0		Eigenvector: 0.09010321		Information: 4.0638742		LAC: 12.666667		Betweenness: 31.326794		Closeness: 0.013365008		Network: 13.411765		
39	YHR088W	Subgragh: 8.9705277E9		Degree: 18.0		Eigenvector: 0.08939794		Information: 4.0638747		LAC: 12.111111		Betweenness: 173.55498		Closeness: 0.0133975865		Network: 12.823529		
40	YPL012W	Subgragh: 8.8736092E9		Degree: 32.0		Eigenvector: 0.08888204		Information: 4.468797		LAC: 6.625		Betweenness: 12090.761		Closeness: 0.013477445		Network: 8.68092		
41	YGL030W	Subgragh: 8.7492209E9		Degree: 34.0		Eigenvector: 0.08836384		Information: 4.5036173		LAC: 3.235294		Betweenness: 42405.527		Closeness: 0.013498706		Network: 3.969716		
42	YBR247C	Subgragh: 8.5771771E9		Degree: 59.0		Eigenvector: 0.086469755		Information: 4.758371		LAC: 10.237288		Betweenness: 28610.057		Closeness: 0.013496283		Network: 30.87874		
43	YNR053C	Subgragh: 8.0162826E9		Degree: 24.0		Eigenvector: 0.084503606		Information: 4.283459		LAC: 10.416667		Betweenness: 12707.768		Closeness: 0.013413936		Network: 13.114221		
44	YJR145C	Subgragh: 7.7074371E9		Degree: 53.0		Eigenvector: 0.08236211		Information: 4.7168617		LAC: 6.188679		Betweenness: 71773.945		Closeness: 0.0135172205		Network: 12.501819		
45	YLR175W	Subgragh: 7.6711229E9		Degree: 36.0		Eigenvector: 0.08258984		Information: 4.535115		LAC: 6.9444447		Betweenness: 15357.574		Closeness: 0.0134920785		Network: 9.915531		
46	YNL132W	Subgragh: 7.088064E9		Degree: 41.0		Eigenvector: 0.079089485		Information: 4.602171		LAC: 6.5365853		Betweenness: 25280.555		Closeness: 0.013488258		Network: 10.650714		
47	YER126C	Subgragh: 6.8738888E9		Degree: 19.0		Eigenvector: 0.078245245		Information: 4.10775		LAC: 10.631579		Betweenness: 299.83246		Closeness: 0.013385038		Network: 11.878157		
48	YGR090W	Subgragh: 6.7771505E9		Degree: 51.0		Eigenvector: 0.07677217		Information: 4.701087		LAC: 9.921569		Betweenness: 24122.002		Closeness: 0.013475157		Network: 25.910517		
49	YPL220W	Subgragh: 6.5933942E9		Degree: 26.0		Eigenvector: 0.07671006		Information: 4.3384356		LAC: 3.0		Betweenness: 14142.521		Closeness: 0.013463984		Network: 3.2777777		
50	YJL109C	Subgragh: 6.2926572E9		Degree: 42.0		Eigenvector: 0.07410699		Information: 4.6139226		LAC: 12.0		Betweenness: 13171.09		Closeness: 0.013460306		Network: 25.689596		
51	YLL034C	Subgragh: 6.2626058E9		Degree: 17.0		Eigenvector: 0.074713916		Information: 4.016237		LAC: 7.1764708		Betweenness: 521.24963		Closeness: 0.013413684		Network: 7.65		
52	YHL034C	Subgragh: 6.1373169E9		Degree: 42.0		Eigenvector: 0.07393373		Information: 4.6139226		LAC: 5.3333335		Betweenness: 57250.77		Closeness: 0.013511725		Network: 9.944361		
53	YDL031W	Subgragh: 5.8569923E9		Degree: 13.0		Eigenvector: 0.07223253		Information: 3.7758589		LAC: 9.692307		Betweenness: 4.3699603		Closeness: 0.013354517		Network: 10.5		
54	YHR197W	Subgragh: 5.7444326E9		Degree: 17.0		Eigenvector: 0.07152263		Information: 4.016237		LAC: 10.0		Betweenness: 72.743195		Closeness: 0.013333831		Network: 11.424039		
55	YAL035W	Subgragh: 5.7019197E9		Degree: 32.0		Eigenvector: 0.07131736		Information: 4.468797		LAC: 4.375		Betweenness: 12066.389		Closeness: 0.0134757925		Network: 6.097126		
56	YLR449W	Subgragh: 5.580181E9		Degree: 16.0		Eigenvector: 0.0705088		Information: 3.964265		LAC: 8.0		Betweenness: 1177.1223		Closeness: 0.013392564		Network: 8.666667		
57	YHR196W	Subgragh: 5.2905492E9		Degree: 39.0		Eigenvector: 0.06781051		Information: 4.5771317		LAC: 10.666667		Betweenness: 5303.7393		Closeness: 0.013452704		Network: 20.618631		
58	YCL059C	Subgragh: 5.185856E9		Degree: 36.0		Eigenvector: 0.06727794		Information: 4.535115		LAC: 10.055555		Betweenness: 6195.545		Closeness: 0.013461194		Network: 17.878391		
59	YPR144C	Subgragh: 4.8025989E9		Degree: 33.0		Eigenvector: 0.06464042		Information: 4.486646		LAC: 11.818182		Betweenness: 2659.3965		Closeness: 0.013446754		Network: 18.736784		
60	YOL127W	Subgragh: 4.7421409E9		Degree: 16.0		Eigenvector: 0.06501722		Information: 3.964265		LAC: 4.375		Betweenness: 1035.0844		Closeness: 0.0133999735		Network: 4.6666665		
61	YLL008W	Subgragh: 4.3738542E9		Degree: 11.0		Eigenvector: 0.062426433		Information: 3.6136394		LAC: 8.181818		Betweenness: 4.032545		Closeness: 0.013340304		Network: 9.0		
62	YDL148C	Subgragh: 4.3207363E9		Degree: 31.0		Eigenvector: 0.061344057		Information: 4.4500012		LAC: 10.774194		Betweenness: 3062.8682		Closeness: 0.013455364		Network: 15.618929		
63	YOL041C	Subgragh: 4.3051008E9		Degree: 16.0		Eigenvector: 0.061977137		Information: 3.964265		LAC: 6.25		Betweenness: 2548.8276		Closeness: 0.013433734		Network: 6.9		
64	YLR106C	Subgragh: 4.29323213E9		Degree: 25.0		Eigenvector: 0.061867703		Information: 4.311817		LAC: 5.92		Betweenness: 14132.843		Closeness: 0.013467156		Network: 7.6111956		
65	YDL014W	Subgragh: 4.09656934E9		Degree: 19.0		Eigenvector: 0.060265508		Information: 4.10775		LAC: 5.5789475		Betweenness: 1975.1465		Closeness: 0.01342881		Network: 5.9722223		
66	YOR310C	Subgragh: 4.06998144E9		Degree: 32.0		Eigenvector: 0.05961262		Information: 4.468797		LAC: 8.0625		Betweenness: 10029.612		Closeness: 0.013465126		Network: 11.570028		
67	YBL072C	Subgragh: 4.03585843E9		Degree: 38.0		Eigenvector: 0.059439804		Information: 4.5637627		LAC: 5.2105265		Betweenness: 20544.5		Closeness: 0.013494499		Network: 8.1163435		
68	YLR002C	Subgragh: 3.83405414E9		Degree: 11.0		Eigenvector: 0.05843406		Information: 3.6136394		LAC: 8.363636		Betweenness: 4.507275		Closeness: 0.013333831		Network: 9.2		
69	YKL009W	Subgragh: 3.8277289E9		Degree: 12.0		Eigenvector: 0.05839048		Information: 3.6992059		LAC: 6.3333335		Betweenness: 38.222233		Closeness: 0.013344041		Network: 6.909091		
70	YMR142C	Subgragh: 3.55149005E9		Degree: 20.0		Eigenvector: 0.05629794		Information: 4.1482563		LAC: 2.7		Betweenness: 9440.387		Closeness: 0.013481895		Network: 3.0025585		
71	YBR009C	Subgragh: 3.48589594E9		Degree: 67.0		Eigenvector: 0.055690393		Information: 4.803113		LAC: 4.0895524		Betweenness: 167442.14		Closeness: 0.013538992		Network: 18.32611		
72	YBR031W	Subgragh: 3.35177088E9		Degree: 26.0		Eigenvector: 0.054674044		Information: 4.3384356		LAC: 2.7692308		Betweenness: 18000.844		Closeness: 0.0134778265		Network: 4.064762		
73	YLR432W	Subgragh: 3.32659917E9		Degree: 43.0		Eigenvector: 0.054436658		Information: 4.625188		LAC: 5.023256		Betweenness: 77886.84		Closeness: 0.013513769		Network: 13.17527		
74	YDR449C	Subgragh: 3.29837722E9		Degree: 28.0		Eigenvector: 0.05350567		Information: 4.3869658		LAC: 11.857142		Betweenness: 2119.282		Closeness: 0.013428305		Network: 18.575441		
75	YPR137W	Subgragh: 3.21731763E9		Degree: 26.0		Eigenvector: 0.05285893		Information: 4.3384356		LAC: 11.461538		Betweenness: 1388.206		Closeness: 0.013439672		Network: 15.031172		
76	YBL004W	Subgragh: 3.14880845E9		Degree: 24.0		Eigenvector: 0.05263048		Information: 4.283459		LAC: 6.25		Betweenness: 26354.682		Closeness: 0.01342982		Network: 7.0011015		
77	YDL055C	Subgragh: 3.12917171E9		Degree: 64.0		Eigenvector: 0.052773777		Information: 4.7875433		LAC: 6.25		Betweenness: 93407.4		Closeness: 0.013520034		Network: 24.153013		
78	YHR085W	Subgragh: 3.07459226E9		Degree: 14.0		Eigenvector: 0.05234094		Information: 3.8448844		LAC: 6.285714		Betweenness: 435.1038		Closeness: 0.013407517		Network: 6.918803		
79	YER082C	Subgragh: 2.96960742E9		Degree: 25.0		Eigenvector: 0.050861567		Information: 4.311817		LAC: 10.48		Betweenness: 1474.0292		Closeness: 0.013419856		Network: 14.196434		
80	YBL087C	Subgragh: 2.9519424E9		Degree: 21.0		Eigenvector: 0.051306196		Information: 4.185807		LAC: 3.5238094		Betweenness: 9002.208		Closeness: 0.01344473		Network: 6.390278		
81	YGL099W	Subgragh: 2.9470103E9		Degree: 16.0		Eigenvector: 0.051274426		Information: 3.964265		LAC: 4.5		Betweenness: 974.8007		Closeness: 0.013421874		Network: 5.565079		
82	YDR324C	Subgragh: 2.88395238E9		Degree: 25.0		Eigenvector: 0.050073825		Information: 4.311817		LAC: 11.12		Betweenness: 4729.89		Closeness: 0.013425404		Network: 14.043243		
83	YOR078W	Subgragh: 2.51890918E9		Degree: 22.0		Eigenvector: 0.046840057		Information: 4.2206674		LAC: 9.363636		Betweenness: 854.16077		Closeness: 0.0134227555		Network: 11.825703		
84	YPL249C-A	Subgragh: 2.47925478E9		Degree: 16.0		Eigenvector: 0.047025286		Information: 3.964265		LAC: 2.375		Betweenness: 8919.646		Closeness: 0.013453337		Network: 2.5333333		
85	YJL033W	Subgragh: 2.39991424E9		Degree: 33.0		Eigenvector: 0.046155896		Information: 4.486646		LAC: 6.0		Betweenness: 43408.36		Closeness: 0.013486985		Network: 11.038533		
86	YLR367W	Subgragh: 2.29299968E9		Degree: 20.0		Eigenvector: 0.045150578		Information: 4.1482563		LAC: 2.6		Betweenness: 5751.622		Closeness: 0.013458659		Network: 2.8844225		
87	YNL182C	Subgragh: 2.19806746E9		Degree: 11.0		Eigenvector: 0.044243556		Information: 3.6136398		LAC: 6.909091		Betweenness: 20.63514		Closeness: 0.013318049		Network: 7.725		
88	YPL126W	Subgragh: 2.14193754E9		Degree: 20.0		Eigenvector: 0.0431218		Information: 4.1482563		LAC: 10.9		Betweenness: 2013.8093		Closeness: 0.01340299		Network: 12.853697		
89	YPR189W	Subgragh: 2.02413581E9		Degree: 23.0		Eigenvector: 0.04248843		Information: 4.2531314		LAC: 2.4347825		Betweenness: 11034.592		Closeness: 0.013444223		Network: 4.6784735		
90	YLR340W	Subgragh: 1.95275891E9		Degree: 32.0		Eigenvector: 0.041728623		Information: 4.468797		LAC: 1.9375		Betweenness: 38426.45		Closeness: 0.013499216		Network: 4.8447113		
91	YIL069C	Subgragh: 1.90874931E9		Degree: 25.0		Eigenvector: 0.041081503		Information: 4.311817		LAC: 2.32		Betweenness: 14689.103		Closeness: 0.013482404		Network: 3.0818903		
92	YMR093W	Subgragh: 1.89125171E9		Degree: 19.0		Eigenvector: 0.040509593		Information: 4.10775		LAC: 9.789474		Betweenness: 444.69135		Closeness: 0.013405127		Network: 11.08254		
93	YDL075W	Subgragh: 1.86213478E9		Degree: 10.0		Eigenvector: 0.040741533		Information: 3.517466		LAC: 2.8		Betweenness: 1221.4736		Closeness: 0.01339608		Network: 3.1111112		
94	YNL308C	Subgragh: 1.7881248E9		Degree: 24.0		Eigenvector: 0.039636716		Information: 4.283459		LAC: 3.6666667		Betweenness: 9707.114		Closeness: 0.013475666		Network: 4.175862		
95	YDR025W	Subgragh: 1.73221453E9		Degree: 31.0		Eigenvector: 0.03886203		Information: 4.4500012		LAC: 2.967742		Betweenness: 24739.732		Closeness: 0.013487876		Network: 4.4088798		
96	YLR029C	Subgragh: 1.69189069E9		Degree: 9.0		Eigenvector: 0.03885571		Information: 3.408637		LAC: 2.8888888		Betweenness: 852.4809		Closeness: 0.013453464		Network: 3.25		
97	YNL178W	Subgragh: 1.68418739E9		Degree: 27.0		Eigenvector: 0.038589258		Information: 4.363428		LAC: 2.4444444		Betweenness: 21635.59		Closeness: 0.01349106		Network: 3.632639		
98	YBR084W	Subgragh: 1.57730189E9		Degree: 19.0		Eigenvector: 0.037515417		Information: 4.10775		LAC: 3.0526316		Betweenness: 6060.59		Closeness: 0.013468172		Network: 4.311111		
99	YDR064W	Subgragh: 1.56797658E9		Degree: 22.0		Eigenvector: 0.03693402		Information: 4.2206674		LAC: 4.0		Betweenness: 4771.159		Closeness: 0.013437018		Network: 4.3077383		
100	YMR128W	Subgragh: 1.41464602E9		Degree: 19.0		Eigenvector: 0.03509301		Information: 4.10775		LAC: 5.894737		Betweenness: 14354.308		Closeness: 0.013417336		Network: 6.8987226		
101	YHR169W	Subgragh: 1.40298342E9		Degree: 31.0		Eigenvector: 0.03530172		Information: 4.4500012		LAC: 2.7741935		Betweenness: 33503.242		Closeness: 0.0135010015		Network: 5.3582406		
102	YDL082W	Subgragh: 1.37754086E9		Degree: 12.0		Eigenvector: 0.035058245		Information: 3.6992059		LAC: 2.0		Betweenness: 3690.4805		Closeness: 0.013417589		Network: 2.215909		
103	YOR096W	Subgragh: 1.3660791E9		Degree: 22.0		Eigenvector: 0.034472276		Information: 4.2206674		LAC: 4.0		Betweenness: 7494.332		Closeness: 0.013436386		Network: 4.7075405		
104	YGL120C	Subgragh: 1.36359219E9		Degree: 32.0		Eigenvector: 0.03455885		Information: 4.468797		LAC: 5.1875		Betweenness: 39060.1		Closeness: 0.013469823		Network: 9.166582		
105	YGL103W	Subgragh: 1.36181325E9		Degree: 11.0		Eigenvector: 0.034858402		Information: 3.6136394		LAC: 2.0		Betweenness: 2606.7627		Closeness: 0.013431714		Network: 2.2		
106	YGR162W	Subgragh: 1.31084518E9		Degree: 31.0		Eigenvector: 0.03410318		Information: 4.4500012		LAC: 4.387097		Betweenness: 35195.027		Closeness: 0.01348864		Network: 7.658282		
107	YIL133C	Subgragh: 1.30514163E9		Degree: 11.0		Eigenvector: 0.034126204		Information: 3.6136394		LAC: 1.2727273		Betweenness: 3900.6206		Closeness: 0.013432092		Network: 1.4		
108	YPL217C	Subgragh: 1.24620288E9		Degree: 13.0		Eigenvector: 0.03297438		Information: 3.7758589		LAC: 6.6153846		Betweenness: 185.46252		Closeness: 0.013383408		Network: 7.212121		
109	YLR197W	Subgragh: 1.23991667E9		Degree: 12.0		Eigenvector: 0.032949403		Information: 3.6992059		LAC: 5.6666665		Betweenness: 197.29031		Closeness: 0.013398843		Network: 6.181818		
110	YGR285C	Subgragh: 1.23900518E9		Degree: 19.0		Eigenvector: 0.033211075		Information: 4.10775		LAC: 3.4736843		Betweenness: 3611.4607		Closeness: 0.013446627		Network: 4.904762		
111	YHR064C	Subgragh: 1.18836467E9		Degree: 28.0		Eigenvector: 0.032505907		Information: 4.3869658		LAC: 2.642857		Betweenness: 15658.589		Closeness: 0.013460306		Network: 6.267923		
112	YNL209W	Subgragh: 1.18759898E9		Degree: 17.0		Eigenvector: 0.03249377		Information: 4.016237		LAC: 1.882353		Betweenness: 10804.043		Closeness: 0.013427297		Network: 2.0267856		
113	YOL139C	Subgragh: 1.1835113E9		Degree: 20.0		Eigenvector: 0.032404993		Information: 4.1482563		LAC: 5.2		Betweenness: 7880.097		Closeness: 0.013452831		Network: 5.982237		
114	YEL054C	Subgragh: 1.14181875E9		Degree: 15.0		Eigenvector: 0.031922244		Information: 3.9073863		LAC: 0.93333334		Betweenness: 4676.33		Closeness: 0.013430451		Network: 1.0119047		
115	YDL213C	Subgragh: 1.1338263E9		Degree: 16.0		Eigenvector: 0.031474147		Information: 3.964265		LAC: 4.75		Betweenness: 18066.684		Closeness: 0.013443339		Network: 5.3515153		
116	YJR123W	Subgragh: 1.08359859E9		Degree: 25.0		Eigenvector: 0.030868242		Information: 4.311817		LAC: 2.16		Betweenness: 9978.07		Closeness: 0.013467156		Network: 3.7395985		
117	YGR128C	Subgragh: 1.04135661E9		Degree: 15.0		Eigenvector: 0.030005919		Information: 3.9073863		LAC: 7.4666667		Betweenness: 1939.6193		Closeness: 0.013407643		Network: 8.0		
118	YBR189W	Subgragh: 1.01833664E9		Degree: 17.0		Eigenvector: 0.02983869		Information: 4.016237		LAC: 3.0588236		Betweenness: 3374.4011		Closeness: 0.013468426		Network: 3.3530843		
119	YCR072C	Subgragh: 1.01448134E9		Degree: 9.0		Eigenvector: 0.030052753		Information: 3.408637		LAC: 6.6666665		Betweenness: 63.111183		Closeness: 0.013350025		Network: 7.5		
120	YDR087C	Subgragh: 9.9683283E8		Degree: 6.0		Eigenvector: 0.029798953		Information: 2.9746864		LAC: 3.3333333		Betweenness: 657.37036		Closeness: 0.013321153		Network: 4.0		
121	YJL130C	Subgragh: 9.9037952E8		Degree: 37.0		Eigenvector: 0.029711774		Information: 4.5497546		LAC: 2.8648648		Betweenness: 38514.797		Closeness: 0.0134868575		Network: 9.911042		
122	YBL032W	Subgragh: 9.8399674E8		Degree: 25.0		Eigenvector: 0.029559717		Information: 4.311817		LAC: 1.92		Betweenness: 12513.814		Closeness: 0.013455364		Network: 2.959767		
123	YHR170W	Subgragh: 9.7065786E8		Degree: 10.0		Eigenvector: 0.029421581		Information: 3.517466		LAC: 2.2		Betweenness: 413.2017		Closeness: 0.013390305		Network: 3.1111112		
124	YDL060W	Subgragh: 9.1823437E8		Degree: 21.0		Eigenvector: 0.02825328		Information: 4.185807		LAC: 5.3333335		Betweenness: 1305.7842		Closeness: 0.013437144		Network: 7.5290546		
125	YJR002W	Subgragh: 9.1167744E8		Degree: 11.0		Eigenvector: 0.02803112		Information: 3.6136394		LAC: 7.2727275		Betweenness: 10.326595		Closeness: 0.013369384		Network: 8.0		
126	YGL173C	Subgragh: 8.8902765E8		Degree: 27.0		Eigenvector: 0.028105946		Information: 4.363428		LAC: 3.7777777		Betweenness: 29757.832		Closeness: 0.013441568		Network: 7.8760552		
127	YNL207W	Subgragh: 8.7674458E8		Degree: 23.0		Eigenvector: 0.027705805		Information: 4.2531314		LAC: 4.0		Betweenness: 10114.514		Closeness: 0.013459546		Network: 7.3853316		
128	YGR281W	Subgragh: 8.7435443E8		Degree: 15.0		Eigenvector: 0.027934108		Information: 3.9073863		LAC: 0.93333334		Betweenness: 18035.113		Closeness: 0.013432344		Network: 1.3350649		
129	YJL190C	Subgragh: 8.7201606E8		Degree: 19.0		Eigenvector: 0.02769184		Information: 4.10775		LAC: 1.8947369		Betweenness: 7712.6724		Closeness: 0.013450171		Network: 2.0		
130	YPR041W	Subgragh: 8.6854022E8		Degree: 24.0		Eigenvector: 0.027770061		Information: 4.283459		LAC: 3.6666667		Betweenness: 9641.875		Closeness: 0.013449032		Network: 6.061097		
131	YKL029C	Subgragh: 8.6368774E8		Degree: 44.0		Eigenvector: 0.027626144		Information: 4.6359897		LAC: 6.4545455		Betweenness: 56930.234		Closeness: 0.013511725		Network: 13.436382		
132	YML056C	Subgragh: 8.4210694E8		Degree: 21.0		Eigenvector: 0.027374202		Information: 4.185807		LAC: 2.4761906		Betweenness: 20588.393		Closeness: 0.013461321		Network: 3.8970406		
133	YLR186W	Subgragh: 8.3619834E8		Degree: 10.0		Eigenvector: 0.026843958		Information: 3.517466		LAC: 7.4		Betweenness: 6.7150836		Closeness: 0.013369259		Network: 8.222222		
134	YML024W	Subgragh: 8.1532819E8		Degree: 17.0		Eigenvector: 0.026724637		Information: 4.016237		LAC: 2.9411764		Betweenness: 4545.7603		Closeness: 0.013445868		Network: 3.1966784		
135	YDR447C	Subgragh: 8.1509542E8		Degree: 17.0		Eigenvector: 0.026638104		Information: 4.016237		LAC: 2.8235295		Betweenness: 12717.661		Closeness: 0.01343904		Network: 3.2813852		
136	YMR116C	Subgragh: 8.0961478E8		Degree: 22.0		Eigenvector: 0.026768196		Information: 4.2206674		LAC: 1.8181819		Betweenness: 27727.21		Closeness: 0.013469695		Network: 3.0154762		
137	YGR085C	Subgragh: 7.9586406E8		Degree: 8.0		Eigenvector: 0.026651055		Information: 3.2844052		LAC: 1.5		Betweenness: 6046.022		Closeness: 0.013408272		Network: 1.7142857		
138	YML063W	Subgragh: 7.7910938E8		Degree: 20.0		Eigenvector: 0.026198106		Information: 4.1482563		LAC: 2.1		Betweenness: 8041.2075		Closeness: 0.013450424		Network: 3.1506257		
139	YER036C	Subgragh: 7.7392454E8		Degree: 13.0		Eigenvector: 0.026277708		Information: 3.7758586		LAC: 1.8461539		Betweenness: 4335.6284		Closeness: 0.013433482		Network: 2.0833333		
